# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Apr 06 12:39:40 AEST 2023 [seed=1680748778433]
# DTA_skeleton_log_indicators.xml
state	totalChangeCount	completeHistory_1
0	140.0	{{1,0.15522455227521734,Australia,NorthAmerica},{1,0.12594925856917544,Europe,Asia},{1,0.18165182990362608,Australia,Europe},{1,0.13145749915164023,Europe,NorthAmerica},{1,0.14537436411722085,Europe,NorthAmerica},{1,0.17370823001607533,Australia,NorthAmerica},{1,0.19523098925383953,Australia,Europe},{1,0.2917756415754754,Australia,Asia},{1,0.08282681546605795,NorthAmerica,Asia},{1,0.1405570769214122,Australia,Europe},{1,0.14808379509540734,Europe,Australia},{1,0.12583532889107274,Australia,Europe},{1,0.13152348312102655,Australia,NorthAmerica},{1,0.1534795700642237,Australia,Europe},{1,0.15227799305602882,Australia,NorthAmerica},{1,0.15687411377016675,Australia,Europe},{1,0.11704762824859789,Australia,Europe},{1,0.1826682605686087,Australia,Asia},{1,0.17111695510484537,Asia,Europe},{1,0.016100509891534078,Europe,Asia},{1,0.1423247024223629,Australia,Europe},{1,0.11202514527255811,Australia,NorthAmerica},{1,0.0980634442655974,Australia,Europe},{1,0.15351047222091327,Australia,NorthAmerica},{1,0.270242295312816,Europe,Asia},{1,0.1830760625333315,Europe,Australia},{1,0.17698038833605884,Europe,NorthAmerica},{1,0.14070675269111146,Europe,Australia},{1,0.1322400439705917,Europe,NorthAmerica},{1,0.13085989312113494,Europe,Australia},{1,0.0855638508247876,Europe,Australia},{1,0.08145961111707127,Europe,NorthAmerica},{1,0.13428514627002253,Europe,SouthAmerica},{1,0.15792450049890208,Europe,Australia},{1,0.14692564414081055,Europe,NorthAmerica},{1,0.1327154536685003,Europe,Australia},{1,0.12654242822216058,Europe,NorthAmerica},{1,0.16045191980911896,NorthAmerica,Australia},{1,0.11698931218309272,Europe,Australia},{1,0.11090058463563844,NorthAmerica,Australia},{1,0.12007366187043124,Europe,Australia},{1,0.10515557321332877,Australia,Europe},{1,0.10099259244220597,Australia,Europe},{1,0.12046854805177068,Europe,Asia},{1,0.08510665294339786,Australia,Europe},{1,0.152037225015218,NorthAmerica,Australia},{1,0.10026636896836844,Europe,SouthAmerica},{1,0.09334157933475089,NorthAmerica,Europe},{1,0.1425047767819983,NorthAmerica,Australia},{1,0.1334507257836217,NorthAmerica,Australia},{1,0.08795760255405943,NorthAmerica,Europe},{1,0.17029113177338723,Australia,Europe},{1,0.953442566454439,Asia,Africa},{1,0.8761266508944483,Africa,Australia},{1,0.6490085472927394,Australia,Asia},{1,0.1366084678779888,Australia,NorthAmerica},{1,0.14092943932445023,Australia,NorthAmerica},{1,0.17607526145833233,Australia,Europe},{1,0.1968643150407061,Australia,Europe},{1,0.10560774886262364,Australia,Europe},{1,0.0889069650137978,NorthAmerica,Europe},{1,0.15537402764087604,Europe,NorthAmerica},{1,0.13019867987851252,Europe,Australia},{1,0.0943486214321557,Europe,NorthAmerica},{1,0.07009285265500799,Europe,NorthAmerica},{1,0.15110396797775952,Europe,Asia},{1,0.14058580486155042,Australia,Europe},{1,0.1354180177673184,Europe,Australia},{1,0.0644484160357699,Europe,Africa},{1,0.04380839221358471,Europe,NorthAmerica},{1,0.156202246434847,Australia,Europe},{1,0.17538939499554915,Australia,Europe},{1,0.22200010730327885,Australia,Asia},{1,0.2007946035105353,Australia,NorthAmerica},{1,0.15162860109813836,Europe,Australia},{1,0.1707339855221587,NorthAmerica,Australia},{1,0.22260305878873032,Australia,Europe},{1,0.42910714991020826,Asia,Africa},{1,0.2000309415378313,Australia,Europe},{1,0.16367316348477445,NorthAmerica,Australia},{1,0.13704415774312126,NorthAmerica,Asia},{1,0.13276947592829993,Australia,NorthAmerica},{1,0.130909192539523,Australia,NorthAmerica},{1,0.09297306066770766,Australia,Europe},{1,0.10441726202830394,Asia,Europe},{1,0.13216026287252997,Australia,NorthAmerica},{1,0.13016659139167075,Australia,NorthAmerica},{1,0.11880503111042197,Australia,NorthAmerica},{1,0.16070701122358963,Australia,NorthAmerica},{1,0.13606020484353695,Australia,NorthAmerica},{1,0.10377008305619959,Australia,Europe},{1,0.1997271839780131,Europe,Australia},{1,0.13886806221323122,Australia,Europe},{1,0.1690007975096107,Australia,Europe},{1,0.12384532232641644,Europe,NorthAmerica},{1,0.15315061577404837,Australia,Europe},{1,0.15868277692404692,NorthAmerica,Europe},{1,0.1846766239427691,NorthAmerica,Australia},{1,0.23092795417523285,Australia,NorthAmerica},{1,0.08504779323375686,Australia,Europe},{1,0.11734717468390098,Australia,Europe},{1,0.19192846915078565,Australia,Europe},{1,1.577750376875806,NewZealand,NorthAmerica},{1,1.4765771190096422,NorthAmerica,Australia},{1,0.15068720695612645,NorthAmerica,Europe},{1,0.1889118932209687,Europe,NorthAmerica},{1,0.1374765157557853,Europe,Australia},{1,0.1747190221911181,Europe,NorthAmerica},{1,0.1378853321008293,NorthAmerica,Europe},{1,0.0958652344583684,Australia,Europe},{1,0.1167642125099472,NorthAmerica,Australia},{1,0.14925840132953688,NorthAmerica,Europe},{1,0.13141344791696186,Australia,Europe},{1,0.14221036948849564,NorthAmerica,Australia},{1,0.12389098736382403,NorthAmerica,Europe},{1,0.13991497672760592,Australia,Europe},{1,0.17693450798406957,NorthAmerica,Australia},{1,0.19364117225156252,Europe,NorthAmerica},{1,1.774228300524145,Asia,Europe},{1,0.15488372383106022,Australia,NorthAmerica},{1,0.16571000247022644,Australia,Europe},{1,0.11807685984791205,Australia,Europe},{1,0.10790113025613532,Australia,NorthAmerica},{1,0.16628697975368736,Europe,Australia},{1,0.18770331005994734,Australia,Europe},{1,0.14903286525229073,Australia,Europe},{1,0.13016600043608673,Australia,Europe},{1,0.1675742038939007,Asia,Europe},{1,0.18424905461356278,Australia,Asia},{1,0.1727851161670249,Europe,NorthAmerica},{1,0.17763651302279224,Australia,Europe},{1,0.3828974854317445,Asia,Australia},{1,0.4596396812262917,Asia,Australia},{1,0.14959322768124017,NorthAmerica,Australia},{1,0.13770321565743784,Australia,Asia},{1,0.10144720666763613,Australia,Europe},{1,0.19335378532629421,NorthAmerica,Australia},{1,0.24862958437602506,Europe,NorthAmerica},{1,0.3249064995406871,Asia,Europe},{1,2.4495083697133047,NewZealand,Asia}} 140
10000	172.0	{{1,0.15688735051938818,NorthAmerica,Asia},{1,0.19307107881257668,Australia,Europe},{1,0.1392253891350562,Australia,Europe},{1,0.1311472000736631,Australia,NorthAmerica},{1,0.1750336148523345,Australia,NorthAmerica},{1,0.15629210701837098,Australia,Europe},{1,0.5905042212026405,Europe,Australia},{1,0.19328258604053103,Australia,NorthAmerica},{1,0.17935366207285297,Australia,Europe},{1,0.3446652473981161,Australia,Europe},{1,0.3180417972130359,Europe,Australia},{1,0.31283675097591235,Australia,Asia},{1,0.14545529323038917,Australia,NorthAmerica},{1,0.15594146821256533,Australia,Asia},{1,0.14349183842720978,Australia,Europe},{1,0.18469072948035925,Australia,Europe},{1,0.13550215121301543,Australia,Europe},{1,0.16886414527456714,Australia,Europe},{1,0.19456044251543633,Australia,NorthAmerica},{1,0.11357923252180466,Australia,Europe},{1,0.1340905402611876,Australia,NorthAmerica},{1,0.19448691341004043,Australia,Europe},{1,0.20098569701753183,Australia,NorthAmerica},{1,0.17101712023134827,Australia,Europe},{1,0.21456463876237541,Australia,NorthAmerica},{1,0.16496390244211395,Australia,Europe},{1,0.18302923910634858,Australia,Europe},{1,1.0610106393682688,Europe,Australia},{1,1.0548854147545486,Australia,NorthAmerica},{1,0.7743938717518373,NorthAmerica,Asia},{1,0.22945257087217996,Europe,Australia},{1,0.1505687081171753,Australia,NorthAmerica},{1,0.1424103123923774,Australia,Europe},{1,0.09893283892358581,Australia,Europe},{1,0.16137043448270458,Australia,NorthAmerica},{1,0.21214566012884525,Australia,Europe},{1,0.173365465889443,Australia,Europe},{1,0.5809415716761429,Australia,Europe},{1,0.5117288352892464,Europe,Australia},{1,0.41584219478935297,Australia,Asia},{1,0.1699908469752775,Australia,NorthAmerica},{1,0.15798172703095573,Australia,NorthAmerica},{1,0.13663153230101766,Australia,Europe},{1,0.5577312770025049,Europe,Australia},{1,0.5312112586971245,Australia,Europe},{1,0.30546042566720055,Europe,Australia},{1,0.09995880006231034,Australia,NorthAmerica},{1,0.09085809276978728,Australia,Europe},{1,0.11281838664322871,Australia,Europe},{1,0.13339666967332395,Australia,Europe},{1,0.1645943826746864,Australia,SouthAmerica},{1,0.1926097337158151,Australia,NorthAmerica},{1,0.25520307819809673,Australia,Europe},{1,0.1461267352860714,Australia,Europe},{1,0.11185196012712117,Australia,NorthAmerica},{1,0.17139946467588887,Australia,Europe},{1,0.17378681308641897,Australia,NorthAmerica},{1,0.18108107347664323,Australia,NorthAmerica},{1,0.1263399732045358,Australia,NorthAmerica},{1,0.1481418266996616,Europe,Australia},{1,0.10705215458796166,Australia,Europe},{1,0.1521122275562785,Australia,Asia},{1,0.15928552213552952,Australia,Europe},{1,0.3678467367292364,Australia,NorthAmerica},{1,0.1186105812228046,Europe,Australia},{1,0.16776711247043358,Australia,NorthAmerica},{1,0.15759513264178285,Europe,Australia},{1,0.13322967257777943,Australia,Europe},{1,0.09103309958156532,Australia,SouthAmerica},{1,0.14276014546553487,Australia,NorthAmerica},{1,0.15185476095273967,Australia,Europe},{1,0.17793188698759926,Australia,NorthAmerica},{1,0.16828187581809131,Australia,NorthAmerica},{1,0.13667478704342698,Australia,Europe},{1,0.13929747170692813,Australia,Europe},{1,0.11750140051317205,Australia,Europe},{1,0.12464769492060827,Australia,NorthAmerica},{1,0.09955527334093883,Australia,Europe},{1,0.1607985232384372,Australia,NorthAmerica},{1,0.14800302952692507,Australia,Europe},{1,0.32315640009254826,Australia,Europe},{1,0.24482384673429192,Europe,Australia},{1,0.18575182545904897,Australia,Europe},{1,0.357236948355084,Australia,Asia},{1,0.20580027974552143,Australia,NorthAmerica},{1,0.13145495558339626,Australia,NorthAmerica},{1,0.19779674714889497,Australia,Europe},{1,0.23019109618959485,Australia,Europe},{1,0.1817412442840878,Australia,Europe},{1,0.20490003203478033,Australia,Europe},{1,0.14073576467718918,Europe,Australia},{1,0.1028268827488691,Australia,Europe},{1,0.09909341305692727,Australia,Europe},{1,0.11605608989241117,Australia,NorthAmerica},{1,0.1637488632332531,Australia,NorthAmerica},{1,0.09436028370788797,Australia,NorthAmerica},{1,0.03102207126353669,Australia,NorthAmerica},{1,0.20386178232522859,Australia,Asia},{1,0.10284650472562543,NorthAmerica,Africa},{1,0.19273896066881832,Australia,Europe},{1,0.26262363923678145,Australia,Europe},{1,0.4341575344664063,Australia,NorthAmerica},{1,0.3594292599007435,NorthAmerica,Asia},{1,0.5069390758871761,Australia,NorthAmerica},{1,0.20120052565863497,Europe,Australia},{1,0.18290759940759022,Australia,Asia},{1,0.16661067189288095,Europe,Australia},{1,0.1640659281083965,Australia,Europe},{1,0.3746155402175583,Australia,NorthAmerica},{1,0.13063591311611805,Australia,NorthAmerica},{1,0.14873341570481566,Europe,Australia},{1,0.23170754868633697,Europe,Africa},{1,0.3017949242828969,Australia,Europe},{1,0.28006388336100707,Europe,Australia},{1,0.3867802727104687,Australia,Europe},{1,0.2939338593047764,Australia,Asia},{1,0.2957913380154172,Australia,NorthAmerica},{1,0.15248714761356277,NorthAmerica,Asia},{1,0.1799265463039385,Australia,NorthAmerica},{1,0.10300830852542346,Europe,Australia},{1,0.23408390205299176,Australia,NorthAmerica},{1,0.18610102175947862,Australia,NorthAmerica},{1,0.13365101794352952,Australia,Europe},{1,0.12009041851335628,Australia,Asia},{1,0.14667804517340638,Australia,Europe},{1,0.15328601399646344,Australia,NorthAmerica},{1,0.10074643795021654,Australia,Europe},{1,0.20098851932913556,Australia,NorthAmerica},{1,0.2276586870975503,Australia,NorthAmerica},{1,0.13339812869132606,Europe,Australia},{1,0.09586189194419925,Australia,Europe},{1,0.17613737669258944,Australia,Europe},{1,0.19849996338158263,Australia,NorthAmerica},{1,0.1585180243802822,Australia,Europe},{1,0.19230261096976078,Australia,Europe},{1,0.2067939155168004,Australia,NorthAmerica},{1,0.23075247557910467,Europe,Australia},{1,0.4006972487718869,Australia,Europe},{1,0.10709390352216676,Australia,Europe},{1,0.21416293329267772,Australia,Europe},{1,0.42171891166573616,Australia,Europe},{1,0.3929306131680997,Europe,Australia},{1,0.17171893261513432,Australia,Europe},{1,0.9711537128417427,Europe,Australia},{1,0.1660276552156881,Australia,Europe},{1,0.20602501426293054,Australia,NorthAmerica},{1,0.1691784705898553,Australia,NorthAmerica},{1,0.18485634173285986,Australia,Europe},{1,0.1970267848847111,Europe,Australia},{1,0.2857794837777373,Australia,Europe},{1,0.19337925688571297,Australia,NorthAmerica},{1,0.25625450495140445,Australia,Europe},{1,0.2675121058721722,Europe,Australia},{1,0.2879698366998864,Europe,Australia},{1,0.33264165981954713,Australia,Europe},{1,0.146628203293556,Australia,Europe},{1,0.15888031244469888,Australia,Europe},{1,0.21727777336021856,Europe,Australia},{1,0.150614030873472,Australia,NorthAmerica},{1,0.16779589530959912,Australia,Europe},{1,1.039396492940201,Europe,Australia},{1,0.6861963884487836,Australia,Europe},{1,0.6505999991705482,Europe,Australia},{1,0.21629156416340364,Australia,Europe},{1,0.28904218635674905,Australia,Europe},{1,0.46810172132163963,Australia,Europe},{1,0.21269949809685224,Australia,NorthAmerica},{1,0.150673546427819,Australia,Europe},{1,0.1397170751200106,Australia,NorthAmerica},{1,0.21416506153724219,Australia,Europe},{1,0.20747131478704167,Australia,Europe},{1,0.1913953659663749,Europe,Australia}} 172
20000	155.0	{{1,0.1743819488696462,Australia,Asia},{1,0.3512171651929198,Australia,Europe},{1,0.1540452413671756,Australia,NorthAmerica},{1,0.2191240770059335,Australia,NorthAmerica},{1,0.17317325993410565,Australia,Europe},{1,0.29883529758599786,Europe,Australia},{1,0.43788482117168526,Australia,NorthAmerica},{1,0.16284980544919692,Australia,Asia},{1,0.12313271026243641,Australia,Europe},{1,0.19638412419445783,Australia,Europe},{1,0.18657508989610921,Australia,Europe},{1,0.1927982938876115,Australia,NorthAmerica},{1,0.2750048262734426,Australia,Europe},{1,0.2151972882762353,Europe,Australia},{1,0.15667904520596265,Europe,Australia},{1,0.13198689283816994,Australia,NorthAmerica},{1,0.19021637547552633,Australia,Europe},{1,0.1720708330604906,Australia,NorthAmerica},{1,0.19113735937725296,Australia,NorthAmerica},{1,0.2799399812013144,Australia,Europe},{1,0.15797234887924075,Europe,Australia},{1,0.13756245056149924,Australia,Europe},{1,0.18691896878249176,Australia,Europe},{1,0.10909659013807785,Australia,Asia},{1,0.214532993584082,Australia,Europe},{1,0.14201192333785795,Australia,Europe},{1,0.20132333771263602,Australia,Europe},{1,0.15983489069663134,Europe,Australia},{1,0.209133050649502,Australia,NorthAmerica},{1,0.13300247195083298,Australia,Europe},{1,0.169421432894946,Australia,Europe},{1,0.17958589050476886,Australia,Europe},{1,0.7716964631151809,Europe,Australia},{1,0.7042383175861094,Australia,Asia},{1,0.09011924162049495,Australia,Europe},{1,0.49748514161777363,Australia,NorthAmerica},{1,0.19072772334756896,Australia,NorthAmerica},{1,0.15026101487618818,Australia,Europe},{1,0.17653896623809456,Australia,Europe},{1,0.26632753965161027,Australia,NorthAmerica},{1,0.11668803389770879,Australia,Europe},{1,0.17836300592432824,Australia,Europe},{1,0.1432306014322794,Australia,SouthAmerica},{1,0.1503295671419002,Australia,NorthAmerica},{1,0.24733522813626577,Australia,Europe},{1,0.18331070996735077,Australia,NorthAmerica},{1,0.1554913420761527,Australia,Europe},{1,0.43516676806927534,Australia,Europe},{1,0.16870215072861247,Australia,Europe},{1,0.26294623240923504,Australia,Asia},{1,0.2554226468366928,Australia,Europe},{1,0.20630551774689943,Australia,Europe},{1,0.38035882452093156,Australia,NorthAmerica},{1,0.2267548831188323,Australia,Europe},{1,0.14873260227190116,Europe,Australia},{1,0.1313913907015523,Australia,Europe},{1,0.38274444785766537,Australia,NorthAmerica},{1,0.09293998993286301,Australia,SouthAmerica},{1,0.14672556635098138,Australia,NorthAmerica},{1,0.18213155557493127,Australia,Europe},{1,0.19007813714893612,Australia,NorthAmerica},{1,0.16642599030765,Australia,Europe},{1,0.09245792548324624,Australia,Europe},{1,0.22679022396854165,Australia,Europe},{1,0.1938577121379017,Europe,Australia},{1,0.18093846043850387,Australia,NorthAmerica},{1,0.10168485932711747,Australia,Europe},{1,0.2137765474915866,Australia,NorthAmerica},{1,0.2783187674905194,Australia,Europe},{1,0.3729714980485028,Australia,NorthAmerica},{1,0.1932773433800019,Australia,NorthAmerica},{1,0.21394833122831203,Europe,Australia},{1,0.30173766280837255,Australia,Europe},{1,0.23784421824152846,Europe,Australia},{1,0.25801099165528524,Australia,Europe},{1,0.2797991881412335,Europe,Australia},{1,0.17633754555139544,Australia,Europe},{1,0.19726727971899086,Australia,Europe},{1,0.22669642643799195,Australia,Europe},{1,0.1758708572815225,Australia,NorthAmerica},{1,0.23673266849196117,Australia,NorthAmerica},{1,0.10323219297496489,Australia,NorthAmerica},{1,0.1573635218714052,Australia,NorthAmerica},{1,0.15640736066853378,Australia,Europe},{1,0.17072342367604218,Australia,Asia},{1,0.3050365768106049,Australia,Europe},{1,0.18938706220423318,Australia,Europe},{1,0.18013695396984197,Australia,NorthAmerica},{1,0.07820785733375595,NorthAmerica,Africa},{1,0.18546860609794968,Australia,NorthAmerica},{1,0.16118882196345619,Australia,Europe},{1,0.18187327545743917,Australia,Europe},{1,0.4403436324916268,Australia,Asia},{1,0.3840106363982403,Australia,NorthAmerica},{1,0.6572097905047214,Australia,Asia},{1,0.21162574699032305,Australia,Europe},{1,0.16612581276615096,Australia,Europe},{1,0.19545483709267952,Australia,NorthAmerica},{1,0.17519123604744685,Europe,Australia},{1,0.22234318667999395,Australia,Europe},{1,0.2936005154097176,Australia,NorthAmerica},{1,0.22877264475130119,NorthAmerica,Africa},{1,0.3196992839146301,Australia,Europe},{1,0.36501965800849767,Australia,Asia},{1,0.1467199497200142,Australia,Asia},{1,0.23301395798498709,Australia,NorthAmerica},{1,0.26500291498563777,Australia,NorthAmerica},{1,0.15032529905951014,Australia,NorthAmerica},{1,0.1950618440095462,Australia,Europe},{1,0.12141386976849562,Australia,Asia},{1,0.20468926969581,Australia,Europe},{1,0.12668195763826917,Australia,NorthAmerica},{1,0.07807333052102536,Australia,Europe},{1,0.11502159335828652,Australia,Europe},{1,0.43273048296869576,Australia,Europe},{1,0.21887285518322303,Australia,NorthAmerica},{1,0.21283943231509847,Europe,Australia},{1,0.23023437794212892,Australia,NorthAmerica},{1,0.24252754264094936,Australia,NorthAmerica},{1,0.36398375221613166,Australia,Europe},{1,0.27068972920660084,Europe,Australia},{1,0.20597859787051348,Australia,Europe},{1,0.46884096319124363,Australia,Asia},{1,0.7381337626682065,Europe,Australia},{1,0.2320621113599143,Australia,NorthAmerica},{1,0.30755676012461514,Australia,NorthAmerica},{1,0.1719089086759591,Australia,Europe},{1,0.19308323440832617,Australia,Europe},{1,0.21912363178644909,Australia,NorthAmerica},{1,0.19748313709732515,Australia,NorthAmerica},{1,0.30236647166682545,Australia,Europe},{1,0.18365580635693413,Australia,Europe},{1,0.23002002155877524,Australia,Europe},{1,0.2285139027010016,Australia,NorthAmerica},{1,0.2350475202686867,Australia,Europe},{1,0.2536197116289365,Australia,Europe},{1,0.30583805212624915,Australia,NorthAmerica},{1,0.24930035437763728,Australia,Europe},{1,0.6406886489373218,Europe,Australia},{1,0.8448077029065166,Europe,Australia},{1,0.32678639689977884,Australia,Europe},{1,0.4819251940385648,Australia,Europe},{1,0.40425579758414837,Europe,Australia},{1,0.3355394429325761,Australia,Europe},{1,0.939508382489189,Europe,Australia},{1,0.2393723078832504,Australia,Europe},{1,0.2584397940258316,Australia,Europe},{1,0.3798424147313266,Australia,Europe},{1,0.17720991107604733,Australia,Europe},{1,0.2809299349351086,Australia,Europe},{1,0.3670002719465896,Australia,Europe},{1,0.20834239347291655,Australia,NorthAmerica},{1,0.16816915503305652,Australia,Europe},{1,0.27345246755476627,Australia,NorthAmerica},{1,0.34007335661455257,Australia,Europe}} 155
30000	159.0	{{1,0.5434502338378763,Australia,Asia},{1,0.6080687528052968,Europe,Australia},{1,0.4439213341352006,Australia,Europe},{1,0.3784466897235944,Europe,Australia},{1,0.32672609506188127,Australia,Europe},{1,0.208123809850689,Australia,NorthAmerica},{1,0.2978482579192585,Australia,NorthAmerica},{1,0.21578487055483878,Europe,Australia},{1,0.32976735323934864,Australia,NorthAmerica},{1,0.09188238927698894,Australia,Asia},{1,0.40449055467059963,Australia,Europe},{1,0.3709388268997442,Australia,Europe},{1,0.5729612204038403,Europe,Australia},{1,0.5365344428174893,Australia,NorthAmerica},{1,0.21046365886230564,Australia,Europe},{1,0.16412657945763165,Europe,Australia},{1,0.13942877751324495,Australia,NorthAmerica},{1,0.44176645311764007,Australia,Europe},{1,0.23513211717618487,Australia,NorthAmerica},{1,0.19806277206305165,Australia,NorthAmerica},{1,0.19678873918939133,Australia,Europe},{1,0.17971683627186474,Europe,Australia},{1,0.1726232070780751,Australia,Europe},{1,0.1758942584643627,Australia,Asia},{1,0.18660183759272736,Europe,Australia},{1,0.12128473136890278,Australia,Europe},{1,0.22724312993515747,Australia,Europe},{1,0.14071900053141473,Europe,Australia},{1,0.334319469839471,Europe,Australia},{1,0.31727833847126574,Australia,Europe},{1,0.23959802000392091,Europe,Australia},{1,0.2799625218388928,Europe,Australia},{1,0.1970628637441898,Australia,NorthAmerica},{1,0.1417739856176508,Europe,Australia},{1,0.18937585274059407,Australia,Europe},{1,1.114965600508039,Europe,Australia},{1,0.8073256146560355,Australia,Asia},{1,0.5334862390730651,Australia,NorthAmerica},{1,0.20064966320563138,Australia,Europe},{1,0.14821881784200036,Europe,Australia},{1,0.3186232657975396,Europe,Australia},{1,0.267720647415674,Australia,Europe},{1,0.22076055320333815,Australia,Europe},{1,0.14120907512325465,Australia,SouthAmerica},{1,0.22354235805210668,Australia,NorthAmerica},{1,0.2530998288361726,Australia,NorthAmerica},{1,0.19563956872666058,Australia,Europe},{1,0.16575474345982497,Australia,NorthAmerica},{1,0.13625750204087272,Australia,NorthAmerica},{1,0.16193434007143628,Australia,Europe},{1,0.33342853761776825,Australia,Europe},{1,0.18989689329875709,Australia,Europe},{1,0.2626709258704232,Europe,Australia},{1,0.26573704203702164,Europe,Australia},{1,0.2615862049648981,Australia,Asia},{1,0.19635876477517744,Europe,Australia},{1,0.18074509838925468,Australia,NorthAmerica},{1,0.1459276097857925,Australia,NorthAmerica},{1,0.4022653467764208,Australia,NorthAmerica},{1,0.1520012730106438,Europe,Australia},{1,0.12675063989280455,Australia,SouthAmerica},{1,0.15189480592828863,Australia,NorthAmerica},{1,0.291524318181145,Australia,Europe},{1,0.17576832840966866,Europe,Australia},{1,0.1881504489087803,Australia,NorthAmerica},{1,0.1566218053428228,Australia,NorthAmerica},{1,0.21035079184682776,Australia,Europe},{1,0.20448977235407004,Europe,Australia},{1,0.13240746734039,Australia,NorthAmerica},{1,0.3011266382087857,Australia,Europe},{1,0.1719576336536179,Europe,Australia},{1,0.2824780550221272,Australia,Europe},{1,0.22160924186912853,Australia,NorthAmerica},{1,0.3078225818971995,Australia,NorthAmerica},{1,0.15257984185573792,Australia,NorthAmerica},{1,0.1838288090877346,Europe,Australia},{1,0.29911523036492077,Australia,Europe},{1,0.3483185445332267,Europe,Australia},{1,0.231895099244674,Europe,Australia},{1,0.2518092702556032,Australia,Europe},{1,0.25073441783563916,Europe,Australia},{1,0.2607764460358257,Australia,NorthAmerica},{1,0.2069252300212694,Europe,Australia},{1,0.13181568339167177,Europe,Australia},{1,0.1777940965624284,Australia,NorthAmerica},{1,0.16347214851435724,Australia,NorthAmerica},{1,0.09819903785872708,Australia,NorthAmerica},{1,0.16218672771747322,Australia,Asia},{1,0.24073459020665108,Australia,Europe},{1,0.23339358103159197,Europe,Australia},{1,0.23680416927351303,Europe,Australia},{1,0.2112123635815855,Europe,Australia},{1,0.11406228130184966,Australia,NorthAmerica},{1,0.08802118117193233,NorthAmerica,Africa},{1,0.140037925118361,Australia,NorthAmerica},{1,0.6593472057253363,Europe,Australia},{1,0.19500430053147205,Australia,Europe},{1,0.4808438833197348,Australia,Asia},{1,0.42659443804596753,Australia,NorthAmerica},{1,0.4316799626727921,Australia,Asia},{1,0.14061027751650496,Australia,Europe},{1,0.22320730735745134,Europe,Australia},{1,0.18744715823772112,Australia,NorthAmerica},{1,0.13520362726589968,Australia,NorthAmerica},{1,0.1546841101673749,Europe,Australia},{1,0.39879768323683673,Australia,NorthAmerica},{1,0.3192371570391457,NorthAmerica,Africa},{1,0.45377126763740755,Australia,Europe},{1,0.450885781589829,Australia,Asia},{1,0.19593914532562795,Australia,Asia},{1,0.556264000215191,Australia,NorthAmerica},{1,0.16924920958259007,Europe,Australia},{1,0.6813772449155642,Australia,NorthAmerica},{1,0.9766784136817147,Europe,Australia},{1,0.1439906944436578,Australia,NorthAmerica},{1,0.22386681722455842,Australia,Europe},{1,0.16399136729648467,Australia,Asia},{1,0.2630371140684832,Europe,Australia},{1,0.0695769334816137,Australia,Europe},{1,0.20201418229793147,Europe,Australia},{1,0.1962207985690552,Australia,Europe},{1,0.18328539057245175,Australia,NorthAmerica},{1,0.30219553526715004,Europe,Australia},{1,0.41764324378064577,Europe,Australia},{1,0.31050493405562835,Europe,Australia},{1,0.6567934276680547,Australia,Asia},{1,0.6365685592172052,Europe,Australia},{1,0.3963347169773355,Australia,NorthAmerica},{1,0.5005901275728513,Europe,Australia},{1,0.3498101063613903,Australia,Europe},{1,0.15373104095402834,Europe,Australia},{1,0.27148377431945353,Australia,NorthAmerica},{1,0.22543728393634085,Europe,Australia},{1,0.36028021886311046,Australia,Europe},{1,0.23734349809772742,Australia,NorthAmerica},{1,0.3075601121422385,Australia,Europe},{1,0.3038453768203388,Australia,Europe},{1,0.24574516185208714,Europe,Australia},{1,0.3187278710023345,Australia,Europe},{1,0.21534645517236017,Australia,NorthAmerica},{1,0.6288988893779752,Australia,Europe},{1,0.3923080256853351,Europe,Australia},{1,0.209920060374676,Australia,Europe},{1,0.18289642439312198,Australia,NorthAmerica},{1,0.2022650372075404,Europe,Australia},{1,0.3056697716555178,Australia,Europe},{1,0.6974345859256711,Australia,Europe},{1,0.3558112456189316,Australia,Europe},{1,0.3379450989556524,Europe,Australia},{1,0.9399619269122992,Europe,Australia},{1,0.2609525154422985,Europe,Australia},{1,0.3248000019223646,Australia,Europe},{1,0.36130053372270854,Australia,Europe},{1,0.7615293639229245,Australia,Europe},{1,0.45357586765833896,Australia,Europe},{1,0.31398983599625346,Australia,Europe},{1,0.39194258280109384,Europe,Australia},{1,0.4674645129771272,Australia,NorthAmerica},{1,0.2061725404741604,Europe,Australia}} 159
