# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Apr 06 12:39:40 AEST 2023 [seed=1680748778433]
# DTA_skeleton_log_indicators.xml
state	loc.rates.Africa.Asia	loc.rates.Africa.China	loc.rates.Africa.Europe	loc.rates.Africa.NorthAmerica	loc.rates.Africa.NewZealand	loc.rates.Africa.SouthAmerica	loc.rates.Africa.UnitedKingdom	loc.rates.Africa.Australia	loc.rates.Asia.China	loc.rates.Asia.Europe	loc.rates.Asia.NorthAmerica	loc.rates.Asia.NewZealand	loc.rates.Asia.SouthAmerica	loc.rates.Asia.UnitedKingdom	loc.rates.Asia.Australia	loc.rates.China.Europe	loc.rates.China.NorthAmerica	loc.rates.China.NewZealand	loc.rates.China.SouthAmerica	loc.rates.China.UnitedKingdom	loc.rates.China.Australia	loc.rates.Europe.NorthAmerica	loc.rates.Europe.NewZealand	loc.rates.Europe.SouthAmerica	loc.rates.Europe.UnitedKingdom	loc.rates.Europe.Australia	loc.rates.NorthAmerica.NewZealand	loc.rates.NorthAmerica.SouthAmerica	loc.rates.NorthAmerica.UnitedKingdom	loc.rates.NorthAmerica.Australia	loc.rates.NewZealand.SouthAmerica	loc.rates.NewZealand.UnitedKingdom	loc.rates.NewZealand.Australia	loc.rates.SouthAmerica.UnitedKingdom	loc.rates.SouthAmerica.Australia	loc.rates.UnitedKingdom.Australia	loc.rates.Asia.Africa	loc.rates.China.Africa	loc.rates.Europe.Africa	loc.rates.NorthAmerica.Africa	loc.rates.NewZealand.Africa	loc.rates.SouthAmerica.Africa	loc.rates.UnitedKingdom.Africa	loc.rates.Australia.Africa	loc.rates.China.Asia	loc.rates.Europe.Asia	loc.rates.NorthAmerica.Asia	loc.rates.NewZealand.Asia	loc.rates.SouthAmerica.Asia	loc.rates.UnitedKingdom.Asia	loc.rates.Australia.Asia	loc.rates.Europe.China	loc.rates.NorthAmerica.China	loc.rates.NewZealand.China	loc.rates.SouthAmerica.China	loc.rates.UnitedKingdom.China	loc.rates.Australia.China	loc.rates.NorthAmerica.Europe	loc.rates.NewZealand.Europe	loc.rates.SouthAmerica.Europe	loc.rates.UnitedKingdom.Europe	loc.rates.Australia.Europe	loc.rates.NewZealand.NorthAmerica	loc.rates.SouthAmerica.NorthAmerica	loc.rates.UnitedKingdom.NorthAmerica	loc.rates.Australia.NorthAmerica	loc.rates.SouthAmerica.NewZealand	loc.rates.UnitedKingdom.NewZealand	loc.rates.Australia.NewZealand	loc.rates.UnitedKingdom.SouthAmerica	loc.rates.Australia.SouthAmerica	loc.rates.Australia.UnitedKingdom	loc.indicators.Africa.Asia	loc.indicators.Africa.China	loc.indicators.Africa.Europe	loc.indicators.Africa.NorthAmerica	loc.indicators.Africa.NewZealand	loc.indicators.Africa.SouthAmerica	loc.indicators.Africa.UnitedKingdom	loc.indicators.Africa.Australia	loc.indicators.Asia.China	loc.indicators.Asia.Europe	loc.indicators.Asia.NorthAmerica	loc.indicators.Asia.NewZealand	loc.indicators.Asia.SouthAmerica	loc.indicators.Asia.UnitedKingdom	loc.indicators.Asia.Australia	loc.indicators.China.Europe	loc.indicators.China.NorthAmerica	loc.indicators.China.NewZealand	loc.indicators.China.SouthAmerica	loc.indicators.China.UnitedKingdom	loc.indicators.China.Australia	loc.indicators.Europe.NorthAmerica	loc.indicators.Europe.NewZealand	loc.indicators.Europe.SouthAmerica	loc.indicators.Europe.UnitedKingdom	loc.indicators.Europe.Australia	loc.indicators.NorthAmerica.NewZealand	loc.indicators.NorthAmerica.SouthAmerica	loc.indicators.NorthAmerica.UnitedKingdom	loc.indicators.NorthAmerica.Australia	loc.indicators.NewZealand.SouthAmerica	loc.indicators.NewZealand.UnitedKingdom	loc.indicators.NewZealand.Australia	loc.indicators.SouthAmerica.UnitedKingdom	loc.indicators.SouthAmerica.Australia	loc.indicators.UnitedKingdom.Australia	loc.indicators.Asia.Africa	loc.indicators.China.Africa	loc.indicators.Europe.Africa	loc.indicators.NorthAmerica.Africa	loc.indicators.NewZealand.Africa	loc.indicators.SouthAmerica.Africa	loc.indicators.UnitedKingdom.Africa	loc.indicators.Australia.Africa	loc.indicators.China.Asia	loc.indicators.Europe.Asia	loc.indicators.NorthAmerica.Asia	loc.indicators.NewZealand.Asia	loc.indicators.SouthAmerica.Asia	loc.indicators.UnitedKingdom.Asia	loc.indicators.Australia.Asia	loc.indicators.Europe.China	loc.indicators.NorthAmerica.China	loc.indicators.NewZealand.China	loc.indicators.SouthAmerica.China	loc.indicators.UnitedKingdom.China	loc.indicators.Australia.China	loc.indicators.NorthAmerica.Europe	loc.indicators.NewZealand.Europe	loc.indicators.SouthAmerica.Europe	loc.indicators.UnitedKingdom.Europe	loc.indicators.Australia.Europe	loc.indicators.NewZealand.NorthAmerica	loc.indicators.SouthAmerica.NorthAmerica	loc.indicators.UnitedKingdom.NorthAmerica	loc.indicators.Australia.NorthAmerica	loc.indicators.SouthAmerica.NewZealand	loc.indicators.UnitedKingdom.NewZealand	loc.indicators.Australia.NewZealand	loc.indicators.UnitedKingdom.SouthAmerica	loc.indicators.Australia.SouthAmerica	loc.indicators.Australia.UnitedKingdom	loc.actualRates1	loc.actualRates2	loc.actualRates3	loc.actualRates4	loc.actualRates5	loc.actualRates6	loc.actualRates7	loc.actualRates8	loc.actualRates9	loc.actualRates10	loc.actualRates11	loc.actualRates12	loc.actualRates13	loc.actualRates14	loc.actualRates15	loc.actualRates16	loc.actualRates17	loc.actualRates18	loc.actualRates19	loc.actualRates20	loc.actualRates21	loc.actualRates22	loc.actualRates23	loc.actualRates24	loc.actualRates25	loc.actualRates26	loc.actualRates27	loc.actualRates28	loc.actualRates29	loc.actualRates30	loc.actualRates31	loc.actualRates32	loc.actualRates33	loc.actualRates34	loc.actualRates35	loc.actualRates36	loc.actualRates37	loc.actualRates38	loc.actualRates39	loc.actualRates40	loc.actualRates41	loc.actualRates42	loc.actualRates43	loc.actualRates44	loc.actualRates45	loc.actualRates46	loc.actualRates47	loc.actualRates48	loc.actualRates49	loc.actualRates50	loc.actualRates51	loc.actualRates52	loc.actualRates53	loc.actualRates54	loc.actualRates55	loc.actualRates56	loc.actualRates57	loc.actualRates58	loc.actualRates59	loc.actualRates60	loc.actualRates61	loc.actualRates62	loc.actualRates63	loc.actualRates64	loc.actualRates65	loc.actualRates66	loc.actualRates67	loc.actualRates68	loc.actualRates69	loc.actualRates70	loc.actualRates71	loc.actualRates72
0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10000	0.32215316347790535	3.9419690646080623	0.8276804398206575	0.3704675253013336	1.6073817114599702	0.22257843204237793	0.2557895081228112	0.9782336752484075	0.42599906150694405	1.4843295915328738	0.21939923100194025	1.0566065267276883	0.7523224591604891	0.22092913251504745	2.8920481119091175	0.19239873757500867	0.3931060045495262	1.086067471457104	1.145133018554657	0.7484203872384696	0.9643200213182248	2.5790486604853453	2.9997162751423367	0.7290980486897517	1.212123157607158	3.4508049509787764	2.3484277476111504	6.175805261673327	0.8368912889519844	6.0425344236791725	1.275806062678537	4.1754657368515415	0.8689028971135347	0.48929339495929686	4.348799664146824	0.20415768482261093	0.17952860126594983	0.7024987735873515	0.4972803344522761	0.4667687081085706	0.17378270993275552	1.9197215522984594	1.889805511119648	1.7806078390145954	0.7028163434481633	0.44054568416641926	0.7401713314067863	0.040243188544282084	1.2066855332583657	3.318606415446542	0.8007842923532136	4.225816681947776	1.9135054907772424	5.160498832789401	3.2914197424374416	0.15573757564770332	2.974764654233869	1.5951431983716682	2.9788091051803587	2.2915329683124033	0.8479237936131127	7.756756923564827	0.7589364562582563	2.125161922455962	0.4838085422384344	6.681340402296732	0.26085807806901384	1.4994995952037016	0.2070236227267302	2.836044774214344	0.19755201349168536	0.4493225664977162	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22257843204237793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4508049509787764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4972803344522761	0.4667687081085706	0.0	0.0	0.0	0.0	0.0	0.0	0.7401713314067863	0.0	0.0	0.0	0.8007842923532136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.756756923564827	0.0	0.0	0.0	6.681340402296732	0.0	0.0	0.0	0.0	0.19755201349168536	0.0
20000	3.3433423432332035	0.7469981556001783	1.0424915961540306	0.19242603074198666	1.470848932285799	0.4786657986931328	0.17304853170082002	0.26952942279820763	0.4189645670235793	2.630953118178318	0.259156948757621	0.2684143647831088	2.2201453170680825	0.8192156489037073	1.0713031612646735	2.255945905810615	0.8866348214211844	2.6036695568333497	1.7272997763891869	0.15604528386977382	0.5492162475296031	0.1470703913766996	2.3884548291286083	3.4068047753625947	0.1324291630708142	1.515383653471668	1.6571230629540552	4.091909522141696	1.6422963214992716	4.459048244767479	0.34098673582205385	0.9067047103703083	1.672704658835659	3.5607524150424603	0.7268067676562436	0.2673448912151519	0.1553624193497041	0.3958567322081926	0.745503156538401	0.21746645483430455	0.04431310705335839	0.4050236420108241	4.107080949970402	0.8901858665936943	1.132094424617133	0.593956428018635	0.45631169368963526	0.010592866338507177	0.3372021628026359	1.0358506870080906	0.36218049099432154	0.6636793823443599	2.160798824196368	0.9545386619235293	1.0012937402705784	0.08193397395663192	2.5703358814700827	1.5823740253026881	0.5675988317669316	1.6713825257083585	0.5687386590663038	2.7184869546917176	1.7735854485223563	1.1550448200030707	0.4431478784976308	1.6672790309476087	1.0888956542868737	1.1511977760829566	0.027389237445292345	0.5535397449094348	0.17096139735325208	1.0617600485390908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.515383653471668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21746645483430455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36218049099432154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7184869546917176	0.0	0.0	0.0	1.6672790309476087	0.0	0.0	0.0	0.0	0.17096139735325208	0.0
30000	2.4286870259523528	2.873454353813391	0.33567126986350354	0.3309862000813537	1.8396770169043082	0.262783748029293	1.0560935452632256	0.24169265440020707	0.03851050705479799	2.3741896802194917	0.17834012095992502	0.38527337347894286	1.8897363832858485	0.7808303424579961	3.655899646271407	0.5994274283912703	1.7521773981340567	0.508542884935528	0.06462794316517562	0.25591617472403677	1.2831290127765127	0.4054358888513344	2.641744137724304	0.4360285732185126	1.2893691749154013	3.241024706856163	2.632518240271319	1.9650062757748918	3.446144675926541	0.6734235002423162	0.085131307726321	0.3251332227432977	0.5080941005753494	2.4809552167906324	0.7836582685942433	0.02236772032483585	1.4972109022927425	2.47103333342155	1.5925389854492806	0.8810501142852936	0.024864647433113656	1.9097122237846533	0.8951734535459662	0.918281977681134	0.4329596549003168	0.5212857605474842	0.13232615431559908	0.01480284709470373	2.865082765170381	0.5178639927163234	0.5938882021763079	1.1635299994363264	1.9865265288203011	1.7440868370349236	0.6213964021381821	0.1820031772181184	2.6876108676676544	0.9221613625033962	0.07036634611648165	1.6006983192454223	1.0982859911796	1.6825803211871133	3.535471152305248	0.8906825148030224	0.11131945763936578	1.8398564677626477	0.17794495227975823	1.6550402533126007	0.009160776657056807	2.572794722106134	0.40184394273641955	1.3330363395957354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.241024706856163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8810501142852936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5938882021763079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6825803211871133	0.0	0.0	0.0	1.8398564677626477	0.0	0.0	0.0	0.0	0.40184394273641955	0.0
40000	0.7158405261228125	1.6797948297830798	0.8725170156864387	0.2934464943320771	1.3666904451007618	0.08525780840575996	0.48958988460730984	1.8142676908378612	0.3149697398695187	0.24422563000371011	0.5574973008557367	0.020372526553695567	0.6757973710545517	2.0951578187285858	1.9092592234254817	0.5871812804044261	0.6252671261544822	0.21245764464173528	0.10693977934116884	0.25867266511737963	0.7816911288988948	0.5439517414547478	0.4793649500068735	0.12752990612839332	0.5758497597305658	5.885063484069478	0.765155287449758	2.7347712497855587	1.4102250695109868	1.1442901679489041	0.4050524461795677	0.3706468156695479	0.8230287590341285	2.794190679027963	1.388714085789176	0.07408316589307992	0.2363592428541251	0.3109171801237178	2.247560766887073	0.7034118965916402	0.042509194247314724	0.7624606971783082	1.0410516481485934	0.5597774449847595	0.11453320409907153	0.8334680696857671	0.47061831305171303	0.042702512506645224	0.8130935981947938	0.7562393880884684	1.0850937773318508	0.3944497523381981	1.839102452952729	0.1119464093663966	2.03683245846669	2.6155051311793183	2.043552009217339	0.4899305113384467	0.3225714451320939	0.6233534912096329	0.6002133949469344	5.110052210452215	0.6163641762833815	0.8528460776225928	0.24231191916606476	2.992500459460819	0.13031923734576492	0.15519091560813741	0.01071460945894154	2.6612677102183726	0.1636117400751193	0.7766615273279872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5574973008557367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.885063484069478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7034118965916402	0.042509194247314724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0850937773318508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.110052210452215	0.0	0.0	0.0	2.992500459460819	0.0	0.0	0.0	0.0	0.1636117400751193	0.0
50000	3.3700591059028495	2.760101329192139	0.8642797320512549	0.697160188061885	1.1227314076573702	0.16056849781580815	0.9628998770233125	0.5776854413312886	0.14566686950429034	0.18959287135833366	0.38150843906000387	0.4991251467589775	1.551046059771499	0.9046164668144118	1.0757349939783751	0.2644990101779191	0.7439217965098099	1.094214175210659	2.9875890122764486	0.1878760040110777	0.5974308910044598	1.6686529604755678	2.7827526424024955	0.565067747483607	0.2842804389457396	0.9842334099092366	1.6278277137619495	1.5796142938011613	0.43843845991314817	0.3611230523839629	0.1251141893359756	1.6362252397022548	4.9274111094467745	1.5767470177665555	0.9818710229559883	0.12527645267267096	0.25173562015667716	0.2539908044615506	0.11846937153592291	0.14532223401147754	0.16308211173720594	2.5755136762733444	2.4039248023380435	0.32824610032791435	1.042783292933369	1.816268639867986	0.03928170673490312	0.13973636411817203	0.40396597210512436	0.934217692463147	0.3736997245550673	0.09770039984420051	0.6401099454475704	0.03360498061233145	3.1053471111980033	0.8847528004431803	0.5219467237277543	0.25607884374681084	2.866277301114144	0.7878318873174572	1.8467369555163653	1.3845217662568796	0.3909014324325255	1.5576222692130337	1.1540653919801918	1.0041654786292733	0.07413117585562044	0.2416311187917008	0.03129826573518137	1.1858048603877864	0.08174236889133121	1.092698224838905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14566686950429034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9842334099092366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14532223401147754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3736997245550673	0.0	0.0	0.0	0.0	0.0	0.0	0.25607884374681084	0.0	0.0	0.0	1.3845217662568796	0.0	0.0	0.0	1.0041654786292733	0.0	0.0	0.0	0.0	0.08174236889133121	0.0
60000	0.8873063187632189	0.6123066280670943	0.4742926752047066	0.8160298671431869	1.2032473260441772	0.1119457191568232	1.64475388383925	0.8316732708551391	0.22437949002762045	0.5035242723795342	0.19555806110914206	0.3878194450409824	0.7733679857652742	1.1527513861179821	0.2436367082490338	0.3730056778081722	0.1855787852548452	2.493476493706165	1.639659012944096	0.3399259930066211	3.1106933476739296	1.7704965677110835	0.3927276892089623	1.8640931915764705	0.8755554919634316	1.5250317286504789	1.5927862181741304	2.8223951290485276	0.3695824931213424	0.28421031428693916	0.8654034059983825	0.35215847615975626	0.7645117274944949	2.232474524380739	2.9644369725859647	0.15357639949526503	0.6367283104348929	1.2349014204922095	0.1198075291025159	0.759200085755489	2.588620257194716	0.41677515154600725	0.5883579155547984	0.9649785682799449	0.7768336382292615	0.07054129444804161	0.5645834173851041	0.46790760361018985	0.7627269883389439	0.5878610848649172	0.6099458963243319	0.5313435907898095	0.7403030376151805	0.09207134491616152	0.5414256404571199	0.6578274835273736	1.9428959583603866	0.6993326358228799	0.8648764724443547	1.5136438121497073	0.5941117307448766	1.8885348144661	0.2096202512389174	1.0840412877618621	0.2841703379747598	1.5554771873454811	0.058776348615939306	0.326190865397045	0.07424114459517296	0.6254603428371459	0.11643683213140452	0.5730366065081007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3399259930066211	0.0	0.0	0.0	0.0	0.0	1.5250317286504789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1198075291025159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6099458963243319	0.0	0.0	0.0	0.0	0.0	0.0	0.6993326358228799	0.0	0.0	0.0	1.8885348144661	0.0	0.0	0.0	1.5554771873454811	0.0	0.326190865397045	0.0	0.0	0.11643683213140452	0.0
70000	2.0570794362248113	2.2446604791342577	0.6201303554881943	0.829562007760391	0.7897978125242571	0.10771996353504389	1.751366973835387	0.7100590331838769	0.1424820768397416	0.40342838444318674	0.5107570528810489	0.43343167032768276	0.22530189347969512	0.09531458098606208	1.0314598774716586	1.6315078244135757	3.6838363711652833	0.8113936389169861	1.5009397052298943	0.06163917733622331	0.4988093349159615	1.549225424877762	3.3176938997611862	1.8939749476677457	0.9826915618288141	2.5410215187030345	1.1564369574848028	2.41638696578292	0.23497690719898826	0.05599254239559122	0.8476045491376167	2.371446529681143	2.6665604638064644	0.22809103222087432	1.9095451746140046	0.2888047647700024	0.6083338884267294	0.5257773084424564	0.1609196869563893	0.19748300107740147	0.7279774643577307	0.43896487839667275	0.2090752063707332	0.8640052856993085	0.8429546447747681	0.14524139035290165	0.0884515452391918	0.5116940188078497	1.8676922169114627	0.8976579169295599	0.44273880021579926	0.8906228239926381	0.5752720718915252	0.30552170742002377	0.2657796526801081	0.7795752714493153	0.25998439741349555	0.38953136663996674	0.943871484539113	3.8385997898465463	0.6312022067568034	2.145135651406935	0.4655740302683939	0.3406022670590405	1.4593359626335511	1.3731890154612247	0.05391670912097631	1.2853560048271935	0.0285129912548991	0.23852097648124798	0.19352823836572136	0.4105922444537276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5410215187030345	0.0	0.0	0.0	0.05599254239559122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1609196869563893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44273880021579926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.145135651406935	0.0	0.0	0.0	1.3731890154612247	0.0	0.0	0.0	0.0	0.19352823836572136	0.0
