state	from	to	time
10000	Australia	Europe	0.1865376166380482
10000	Australia	Europe	0.19009583872214914
10000	Australia	Europe	0.27021527554880603
10000	Australia	Europe	0.4120199998971008
10000	Europe	Australia	0.40592623170358955
10000	Australia	Europe	0.33158823461572473
10000	Australia	Europe	0.2432310229170971
10000	Europe	Australia	0.26677040370768373
10000	Australia	Europe	0.385862306028199
10000	Australia	Europe	0.21714917544889498
10000	Australia	Europe	0.2691771402322628
10000	Australia	Europe	0.17707802890994645
10000	Australia	Europe	0.20111402355943941
10000	Australia	Europe	0.36885870144061006
10000	Australia	Europe	0.23208315926747686
10000	Australia	NorthAmerica	0.1798424087206639
20000	Australia	Asia	0.3534041658205673
20000	Australia	Europe	0.22147509838358162
20000	Australia	NorthAmerica	0.2242129820890599
20000	Australia	Europe	0.22758588338675217
20000	Australia	NorthAmerica	0.1453716905843916
20000	Australia	NorthAmerica	0.11057541842234195
20000	Europe	SouthAmerica	0.146857160294049
20000	Europe	Australia	0.1044667757781746
20000	Australia	NorthAmerica	0.1171404276770981
20000	Australia	NorthAmerica	0.14996724662944338
20000	Australia	NorthAmerica	0.1829252369480167
20000	Australia	Europe	0.12344616182623415
20000	Australia	NorthAmerica	0.20937579385274543
20000	Australia	Asia	0.27795313493583435
20000	Australia	Europe	0.2691659115741856
20000	Australia	NorthAmerica	0.2944025732825421
20000	Australia	NorthAmerica	0.15709655391968216
20000	Australia	Europe	0.11577069385271999
20000	Australia	Asia	0.1760357605036122
20000	Australia	Europe	0.24865208823033733
20000	Australia	NorthAmerica	0.26176994454705493
20000	Australia	Europe	0.198249800409284
20000	Australia	Europe	0.308541705705037
20000	Australia	Asia	0.1927405030367988
20000	Australia	NorthAmerica	0.26122344418612803
20000	Australia	NorthAmerica	0.10948473928289121
20000	Australia	Europe	0.24837986666185297
20000	Australia	Europe	0.40183193442570636
20000	Australia	Europe	0.196736790114136
20000	Australia	Europe	0.1962024253363045
20000	Australia	Europe	0.11493088357116318
20000	Australia	Europe	0.20191739192343017
20000	Australia	NorthAmerica	0.3779786114248021
20000	Australia	NorthAmerica	0.30143773881091823
20000	Australia	NorthAmerica	0.2580819959273049
20000	Australia	Europe	0.18680696831924287
20000	Australia	NorthAmerica	0.18895735589629956
20000	Australia	Europe	0.22136762185732
20000	Australia	NorthAmerica	0.11892595986083841
20000	Australia	Europe	0.15796408638528367
20000	Australia	NorthAmerica	0.17666805717627998
20000	Europe	Australia	0.21974217402114773
20000	Australia	NorthAmerica	0.18703807627472455
20000	Australia	Europe	0.21516606188021875
20000	Australia	NorthAmerica	0.225180704409432
20000	Australia	NorthAmerica	0.21603324691629713
20000	Australia	NorthAmerica	0.1151512581272362
20000	Australia	NorthAmerica	0.17941266350214502
20000	Australia	Europe	0.7562775832128008
20000	Australia	NorthAmerica	0.18598897372639805
20000	Australia	Europe	0.2551506778267679
20000	Australia	Asia	0.17992365886344408
20000	Australia	Asia	0.2036327998137492
20000	Australia	Europe	0.20505554096154197
20000	Australia	Europe	0.25223420362790033
20000	Australia	Asia	0.10887693119743114
20000	Europe	Australia	0.18193814039315723
20000	Australia	Europe	0.24946329252274796
20000	Europe	Australia	0.11929659232794182
20000	Australia	Europe	0.21070822089581678
20000	Australia	Europe	0.25179914289936245
20000	Europe	Africa	0.19713506360528094
20000	Australia	Europe	0.19503836325112442
20000	Australia	Asia	0.3823022513204722
20000	Australia	Europe	0.12493462291794538
20000	Australia	Europe	0.14720037881514492
20000	Australia	Europe	0.17264185305986338
20000	Australia	NorthAmerica	0.3036649638138236
20000	Australia	NorthAmerica	0.3474097696665654
20000	Australia	Europe	0.47253276893185936
20000	Australia	NorthAmerica	0.2156678158295326
20000	Australia	NorthAmerica	0.13274822140800815
20000	Australia	NorthAmerica	0.1529361941423325
20000	Australia	NorthAmerica	0.1942882229999598
20000	Australia	Europe	0.19676952243891246
20000	Australia	Europe	0.29631641145575266
20000	Australia	Europe	0.18542226172522377
20000	Australia	Europe	0.3387412253028207
20000	Australia	Europe	0.13459772771124615
20000	Australia	Europe	0.3505069813873655
20000	Australia	NorthAmerica	0.19837665074455824
20000	Australia	NorthAmerica	0.14422135906115185
20000	Australia	NorthAmerica	0.20137297483090064
20000	Australia	NorthAmerica	0.28519842106386945
20000	Australia	Asia	0.22893637232570457
20000	Australia	NorthAmerica	0.13525637282539504
20000	Australia	Europe	0.17391331366275697
20000	Australia	Europe	0.14639061745339266
20000	Australia	Europe	0.07248374437057564
20000	Australia	NorthAmerica	0.15961805422945036
20000	Australia	NorthAmerica	0.19833710814235253
20000	Australia	NorthAmerica	0.11485823745341638
20000	Australia	NorthAmerica	0.1604269532607534
20000	Australia	NorthAmerica	0.19253388449144285
20000	Australia	Europe	0.2339513898857429
20000	Australia	NorthAmerica	0.2948526657116237
20000	Australia	Europe	0.19888740827928444
20000	Australia	Europe	0.44458014510438976
20000	Australia	NorthAmerica	0.14399506742392632
20000	Australia	NorthAmerica	0.4448900107152292
20000	Australia	NorthAmerica	0.14266423390110505
20000	Australia	Europe	0.18866593203193788
20000	Europe	Africa	0.12766802352938006
20000	Australia	Europe	0.1524710955385741
20000	Europe	SouthAmerica	0.20472533601288068
20000	Australia	Asia	0.2062362859763796
20000	Australia	Europe	0.19773352858274484
20000	Australia	NorthAmerica	0.28384711717055766
